state,district,crop_year,season,crop,area,production
Bihar,SIWAN,2013,Rabi       ,Gram,229.0,263.0
Bihar,SIWAN,2013,Rabi       ,Linseed,29.0,25.0
Bihar,SIWAN,2013,Rabi       ,Maize,5057.0,14311.0
Bihar,SIWAN,2013,Rabi       ,Masoor,498.0,633.0
Bihar,SIWAN,2013,Rabi       ,Other  Rabi pulses,19.0,19.0
Bihar,SIWAN,2013,Rabi       ,Peas & beans (Pulses),812.0,1015.0
Bihar,SIWAN,2013,Rabi       ,Rapeseed &Mustard,2111.0,2280.0
Bihar,SIWAN,2013,Rabi       ,Wheat,93267.0,286205.0
Bihar,SIWAN,2013,Summer     ,Maize,1183.0,5702.0
Bihar,SIWAN,2013,Summer     ,Moong(Green Gram),968.0,650.0
Bihar,SIWAN,2013,Summer     ,Rice,29.0,67.0
Bihar,SIWAN,2013,Whole Year ,Sugarcane,2589.0,140904.0
Bihar,SIWAN,2013,Whole Year ,Tobacco,97.0,184.0
Bihar,SIWAN,2013,Winter     ,Rice,65079.0,113031.0
Bihar,SIWAN,2014,Autumn     ,Maize,12023.0,30399.0
Bihar,SIWAN,2014,Autumn     ,Rice,28045.0,63934.0
Bihar,SIWAN,2014,Kharif     ,Arhar/Tur,1114.0,1547.0
Bihar,SIWAN,2014,Kharif     ,Bajra,87.0,99.0
Bihar,SIWAN,2014,Kharif     ,Mesta,16.0,214.0
Bihar,SIWAN,2014,Kharif     ,Moong(Green Gram),16.0,10.0
Bihar,SIWAN,2014,Kharif     ,Other Kharif pulses,112.0,85.0
Bihar,SIWAN,2014,Kharif     ,Ragi,557.0,816.0
Bihar,SIWAN,2014,Kharif     ,Sannhamp,44.0,35.0
Bihar,SIWAN,2014,Kharif     ,Sesamum,9.0,8.0
Bihar,SIWAN,2014,Kharif     ,Small millets,191.0,145.0
Bihar,SIWAN,2014,Kharif     ,Urad,133.0,121.0
Bihar,SIWAN,2014,Rabi       ,Barley,123.0,136.0
Bihar,SIWAN,2014,Rabi       ,Gram,225.0,216.0
Bihar,SIWAN,2014,Rabi       ,Linseed,28.0,24.0
Bihar,SIWAN,2014,Rabi       ,Maize,4961.0,9927.0
Bihar,SIWAN,2014,Rabi       ,Masoor,455.0,662.0
Bihar,SIWAN,2014,Rabi       ,Other  Rabi pulses,18.0,18.0
Bihar,SIWAN,2014,Rabi       ,Peas & beans (Pulses),773.0,966.0
Bihar,SIWAN,2014,Rabi       ,Rapeseed &Mustard,2028.0,2324.0
Bihar,SIWAN,2014,Rabi       ,Wheat,90202.0,171367.0
Bihar,SIWAN,2014,Summer     ,Maize,1171.0,4170.0
Bihar,SIWAN,2014,Summer     ,Moong(Green Gram),928.0,670.0
Bihar,SIWAN,2014,Summer     ,Rice,28.0,57.0
Bihar,SIWAN,2014,Whole Year ,Sugarcane,2677.0,147570.0
Bihar,SIWAN,2014,Whole Year ,Tobacco,92.0,161.0
Bihar,SIWAN,2014,Winter     ,Rice,64555.0,126893.0
Bihar,SUPAUL,1997,Autumn     ,Rice,16354.0,20397.0
Bihar,SUPAUL,1997,Kharif     ,Arhar/Tur,50.0,51.0
Bihar,SUPAUL,1997,Kharif     ,Jute,12930.0,88427.0
Bihar,SUPAUL,1997,Kharif     ,Maize,2030.0,5319.0
Bihar,SUPAUL,1997,Kharif     ,Mesta,5071.0,37300.0
Bihar,SUPAUL,1997,Kharif     ,Other Kharif pulses,148.0,87.0
Bihar,SUPAUL,1997,Kharif     ,Sesamum,133.0,80.0
Bihar,SUPAUL,1997,Kharif     ,Small millets,129.0,106.0
Bihar,SUPAUL,1997,Rabi       ,Barley,31.0,32.0
Bihar,SUPAUL,1997,Rabi       ,Linseed,1360.0,537.0
Bihar,SUPAUL,1997,Rabi       ,Maize,710.0,2050.0
Bihar,SUPAUL,1997,Rabi       ,Other  Rabi pulses,300.0,193.0
Bihar,SUPAUL,1997,Rabi       ,Rapeseed &Mustard,1398.0,923.0
Bihar,SUPAUL,1997,Rabi       ,Sunflower,3043.0,2632.0
Bihar,SUPAUL,1997,Rabi       ,Wheat,54730.0,93671.0
Bihar,SUPAUL,1997,Summer     ,Maize,5412.0,8724.0
Bihar,SUPAUL,1997,Summer     ,Rice,8657.0,13823.0
Bihar,SUPAUL,1997,Whole Year ,Banana,522.0,9610.0
Bihar,SUPAUL,1997,Whole Year ,Coriander,77.0,38.0
Bihar,SUPAUL,1997,Whole Year ,Dry chillies,1.0,1.0
Bihar,SUPAUL,1997,Whole Year ,Garlic,19.0,25.0
Bihar,SUPAUL,1997,Whole Year ,Onion,394.0,3006.0
Bihar,SUPAUL,1997,Whole Year ,Potato,4858.0,54504.0
Bihar,SUPAUL,1997,Whole Year ,Ragi,4817.0,4962.0
Bihar,SUPAUL,1997,Whole Year ,Sannhamp,107.0,48.0
Bihar,SUPAUL,1997,Whole Year ,Sweet potato,571.0,7530.0
Bihar,SUPAUL,1997,Whole Year ,Turmeric,1.0,1.0
Bihar,SUPAUL,1997,Winter     ,Rice,86723.0,93863.0
Bihar,SUPAUL,1998,Kharif     ,Arhar/Tur,57.0,74.0
Bihar,SUPAUL,1998,Kharif     ,Blackgram,639.0,464.0
Bihar,SUPAUL,1998,Kharif     ,Jute,14156.0,100901.0
Bihar,SUPAUL,1998,Kharif     ,Maize,1575.0,1944.0
Bihar,SUPAUL,1998,Kharif     ,Mesta,4634.0,35914.0
Bihar,SUPAUL,1998,Kharif     ,Niger seed,308.0,188.0
Bihar,SUPAUL,1998,Kharif     ,Other Kharif pulses,2264.0,1546.0
Bihar,SUPAUL,1998,Kharif     ,Ragi,2890.0,2147.0
Bihar,SUPAUL,1998,Kharif     ,Sesamum,265.0,138.0
Bihar,SUPAUL,1998,Kharif     ,Small millets,32.0,30.0
Bihar,SUPAUL,1998,Kharif     ,Sunflower,4985.0,4312.0
Bihar,SUPAUL,1998,Rabi       ,Barley,125.0,145.0
Bihar,SUPAUL,1998,Rabi       ,Gram,3.0,3.0
Bihar,SUPAUL,1998,Rabi       ,Linseed,2093.0,1599.0
Bihar,SUPAUL,1998,Rabi       ,Maize,1151.0,2650.0
Bihar,SUPAUL,1998,Rabi       ,Other  Rabi pulses,29764.0,22176.0
Bihar,SUPAUL,1998,Rabi       ,Rapeseed &Mustard,3706.0,1857.0
Bihar,SUPAUL,1998,Rabi       ,Wheat,49758.0,72277.0
Bihar,SUPAUL,1998,Summer     ,Maize,5693.0,12136.0
Bihar,SUPAUL,1998,Summer     ,Rice,7277.0,12887.0
Bihar,SUPAUL,1998,Whole Year ,Banana,587.0,4379.0
Bihar,SUPAUL,1998,Whole Year ,Coriander,50.0,34.0
Bihar,SUPAUL,1998,Whole Year ,Dry chillies,80.0,75.0
Bihar,SUPAUL,1998,Whole Year ,Dry ginger,25.0,35.0
Bihar,SUPAUL,1998,Whole Year ,Garlic,86.0,128.0
Bihar,SUPAUL,1998,Whole Year ,Onion,468.0,4184.0
Bihar,SUPAUL,1998,Whole Year ,Potato,6073.0,52739.0
Bihar,SUPAUL,1998,Whole Year ,Sannhamp,139.0,62.0
Bihar,SUPAUL,1998,Whole Year ,Sugarcane,2.0,94.0
Bihar,SUPAUL,1998,Whole Year ,Sweet potato,741.0,7324.0
Bihar,SUPAUL,1998,Whole Year ,Turmeric,89.0,95.0
Bihar,SUPAUL,1998,Winter     ,Rice,82184.0,82916.0
Bihar,SUPAUL,1999,Kharif     ,Arhar/Tur,46.0,158.0
Bihar,SUPAUL,1999,Kharif     ,Dry ginger,25.0,38.0
Bihar,SUPAUL,1999,Kharif     ,Horse-gram,1045.0,388.0
Bihar,SUPAUL,1999,Kharif     ,Jowar,148.0,179.0
Bihar,SUPAUL,1999,Kharif     ,Jute,13881.0,124466.0
Bihar,SUPAUL,1999,Kharif     ,Maize,2449.0,5948.0
Bihar,SUPAUL,1999,Kharif     ,Mesta,4718.0,41466.0
Bihar,SUPAUL,1999,Kharif     ,Moong(Green Gram),457.0,232.0
Bihar,SUPAUL,1999,Kharif     ,Ragi,3926.0,2925.0
Bihar,SUPAUL,1999,Kharif     ,Rice,17307.0,19907.0
Bihar,SUPAUL,1999,Kharif     ,Sesamum,503.0,311.0
Bihar,SUPAUL,1999,Kharif     ,Sunflower,3211.0,2522.0
Bihar,SUPAUL,1999,Kharif     ,Urad,589.0,565.0
Bihar,SUPAUL,1999,Rabi       ,Gram,3.0,3.0
Bihar,SUPAUL,1999,Rabi       ,Khesari,4352.0,3029.0
Bihar,SUPAUL,1999,Rabi       ,Linseed,3055.0,1769.0
Bihar,SUPAUL,1999,Rabi       ,Maize,1392.0,4443.0
Bihar,SUPAUL,1999,Rabi       ,Masoor,1368.0,848.0
Bihar,SUPAUL,1999,Rabi       ,Moong(Green Gram),25263.0,13920.0
Bihar,SUPAUL,1999,Rabi       ,Peas & beans (Pulses),605.0,448.0
Bihar,SUPAUL,1999,Rabi       ,Rapeseed &Mustard,1846.0,2075.0
Bihar,SUPAUL,1999,Rabi       ,Wheat,57940.0,96212.0
Bihar,SUPAUL,1999,Summer     ,Maize,6267.0,15290.0
Bihar,SUPAUL,1999,Summer     ,Rice,8721.0,13167.0
Bihar,SUPAUL,1999,Whole Year ,Banana,1441.0,39282.0
Bihar,SUPAUL,1999,Whole Year ,Coriander,45.0,43.0
Bihar,SUPAUL,1999,Whole Year ,Dry chillies,57.0,59.0
Bihar,SUPAUL,1999,Whole Year ,Garlic,146.0,253.0
Bihar,SUPAUL,1999,Whole Year ,Onion,628.0,6757.0
Bihar,SUPAUL,1999,Whole Year ,Potato,6704.0,99713.0
Bihar,SUPAUL,1999,Whole Year ,Sugarcane,806.0,31924.0
Bihar,SUPAUL,1999,Whole Year ,Sweet potato,371.0,3667.0
Bihar,SUPAUL,1999,Whole Year ,Turmeric,73.0,77.0
Bihar,SUPAUL,2000,Autumn     ,Rice,88396.0,100924.0
Bihar,SUPAUL,2000,Kharif     ,Arhar/Tur,158.0,213.0
Bihar,SUPAUL,2000,Kharif     ,Groundnut,25.0,28.0
Bihar,SUPAUL,2000,Kharif     ,Horse-gram,1433.0,708.0
Bihar,SUPAUL,2000,Kharif     ,Jute,10547.0,34728.0
Bihar,SUPAUL,2000,Kharif     ,Maize,381.0,873.0
Bihar,SUPAUL,2000,Kharif     ,Mesta,6255.0,50978.0
Bihar,SUPAUL,2000,Kharif     ,Moong(Green Gram),481.0,207.0
Bihar,SUPAUL,2000,Kharif     ,Ragi,3030.0,2885.0
Bihar,SUPAUL,2000,Kharif     ,Rice,28056.0,32416.0
Bihar,SUPAUL,2000,Kharif     ,Sesamum,211.0,130.0
Bihar,SUPAUL,2000,Kharif     ,Small millets,181.0,113.0
Bihar,SUPAUL,2000,Kharif     ,Sunflower,861.0,1448.0
Bihar,SUPAUL,2000,Kharif     ,Urad,791.0,482.0
Bihar,SUPAUL,2000,Rabi       ,Barley,192.0,225.0
Bihar,SUPAUL,2000,Rabi       ,Khesari,4562.0,2609.0
Bihar,SUPAUL,2000,Rabi       ,Linseed,1615.0,1169.0
Bihar,SUPAUL,2000,Rabi       ,Maize,3785.0,5269.0
Bihar,SUPAUL,2000,Rabi       ,Masoor,1876.0,1045.0
Bihar,SUPAUL,2000,Rabi       ,Moong(Green Gram),22206.0,8683.0
Bihar,SUPAUL,2000,Rabi       ,Peas & beans (Pulses),639.0,663.0
Bihar,SUPAUL,2000,Rabi       ,Rapeseed &Mustard,1727.0,1960.0
Bihar,SUPAUL,2000,Rabi       ,Wheat,54281.0,85551.0
Bihar,SUPAUL,2000,Summer     ,Maize,6307.0,18879.0
Bihar,SUPAUL,2000,Summer     ,Rice,6723.0,8288.0
Bihar,SUPAUL,2000,Whole Year ,Banana,1297.0,54759.0
Bihar,SUPAUL,2000,Whole Year ,Coriander,217.0,134.0
Bihar,SUPAUL,2000,Whole Year ,Dry chillies,77.0,82.0
Bihar,SUPAUL,2000,Whole Year ,Garlic,221.0,333.0
Bihar,SUPAUL,2000,Whole Year ,Onion,561.0,6940.0
Bihar,SUPAUL,2000,Whole Year ,Potato,4804.0,68931.0
Bihar,SUPAUL,2000,Whole Year ,Sweet potato,635.0,4397.0
Bihar,SUPAUL,2000,Whole Year ,Tobacco,1.0,1.0
Bihar,SUPAUL,2000,Whole Year ,Turmeric,36.0,35.0
Bihar,SUPAUL,2001,Autumn     ,Maize,547.0,795.0
Bihar,SUPAUL,2001,Autumn     ,Rice,77478.0,85946.0
Bihar,SUPAUL,2001,Kharif     ,Arhar/Tur,33.0,42.0
Bihar,SUPAUL,2001,Kharif     ,Horse-gram,1286.0,635.0
Bihar,SUPAUL,2001,Kharif     ,Jute,15583.0,104146.0
Bihar,SUPAUL,2001,Kharif     ,Mesta,2401.0,15607.0
Bihar,SUPAUL,2001,Kharif     ,Moong(Green Gram),78.0,61.0
Bihar,SUPAUL,2001,Kharif     ,Ragi,3698.0,1590.0
Bihar,SUPAUL,2001,Kharif     ,Rice,6781.0,11444.0
Bihar,SUPAUL,2001,Kharif     ,Sesamum,456.0,272.0
Bihar,SUPAUL,2001,Kharif     ,Small millets,534.0,404.0
Bihar,SUPAUL,2001,Kharif     ,Sunflower,1993.0,2241.0
Bihar,SUPAUL,2001,Kharif     ,Urad,475.0,277.0
Bihar,SUPAUL,2001,Rabi       ,Barley,81.0,102.0
Bihar,SUPAUL,2001,Rabi       ,Khesari,4583.0,2695.0
Bihar,SUPAUL,2001,Rabi       ,Linseed,1983.0,1469.0
Bihar,SUPAUL,2001,Rabi       ,Maize,3858.0,11586.0
Bihar,SUPAUL,2001,Rabi       ,Masoor,1731.0,905.0
Bihar,SUPAUL,2001,Rabi       ,Peas & beans (Pulses),650.0,642.0
Bihar,SUPAUL,2001,Rabi       ,Rapeseed &Mustard,2241.0,2373.0
Bihar,SUPAUL,2001,Rabi       ,Wheat,55772.0,88744.0
Bihar,SUPAUL,2001,Summer     ,Maize,6257.0,13777.0
Bihar,SUPAUL,2001,Summer     ,Rice,23589.0,22668.0
Bihar,SUPAUL,2001,Whole Year ,Banana,1108.0,37528.0
Bihar,SUPAUL,2001,Whole Year ,Coriander,134.0,78.0
Bihar,SUPAUL,2001,Whole Year ,Dry chillies,128.0,128.0
Bihar,SUPAUL,2001,Whole Year ,Garlic,66.0,97.0
Bihar,SUPAUL,2001,Whole Year ,Onion,382.0,5306.0
Bihar,SUPAUL,2001,Whole Year ,Potato,4507.0,59543.0
Bihar,SUPAUL,2001,Whole Year ,Sweet potato,620.0,4091.0
Bihar,SUPAUL,2001,Whole Year ,Turmeric,54.0,56.0
Bihar,SUPAUL,2002,Autumn     ,Maize,1408.0,3388.0
Bihar,SUPAUL,2002,Autumn     ,Rice,25907.0,27216.0
Bihar,SUPAUL,2002,Kharif     ,Arhar/Tur,172.0,196.0
Bihar,SUPAUL,2002,Kharif     ,Horse-gram,1396.0,1111.0
Bihar,SUPAUL,2002,Kharif     ,Jute,15950.0,72307.0
Bihar,SUPAUL,2002,Kharif     ,Mesta,3374.0,22662.0
Bihar,SUPAUL,2002,Kharif     ,Moong(Green Gram),49.0,27.0
Bihar,SUPAUL,2002,Kharif     ,Ragi,3575.0,1898.0
Bihar,SUPAUL,2002,Kharif     ,Sesamum,320.0,246.0
Bihar,SUPAUL,2002,Kharif     ,Small millets,373.0,276.0
Bihar,SUPAUL,2002,Kharif     ,Sunflower,1770.0,2265.0
Bihar,SUPAUL,2002,Kharif     ,Urad,639.0,464.0
Bihar,SUPAUL,2002,Rabi       ,Barley,33.0,38.0
Bihar,SUPAUL,2002,Rabi       ,Gram,2.0,2.0
Bihar,SUPAUL,2002,Rabi       ,Khesari,3405.0,1982.0
Bihar,SUPAUL,2002,Rabi       ,Linseed,1793.0,1329.0
Bihar,SUPAUL,2002,Rabi       ,Maize,5765.0,16205.0
Bihar,SUPAUL,2002,Rabi       ,Masoor,1919.0,802.0
Bihar,SUPAUL,2002,Rabi       ,Peas & beans (Pulses),491.0,425.0
Bihar,SUPAUL,2002,Rabi       ,Rapeseed &Mustard,1713.0,1262.0
Bihar,SUPAUL,2002,Rabi       ,Wheat,55544.0,93163.0
Bihar,SUPAUL,2002,Summer     ,Maize,6392.0,13970.0
Bihar,SUPAUL,2002,Summer     ,Moong(Green Gram),22863.0,9923.0
Bihar,SUPAUL,2002,Summer     ,Rice,4720.0,5581.0
Bihar,SUPAUL,2002,Whole Year ,Banana,1339.0,53105.0
Bihar,SUPAUL,2002,Whole Year ,Coriander,124.0,81.0
Bihar,SUPAUL,2002,Whole Year ,Dry chillies,187.0,125.0
Bihar,SUPAUL,2002,Whole Year ,Dry ginger,12.0,18.0
Bihar,SUPAUL,2002,Whole Year ,Garlic,211.0,313.0
Bihar,SUPAUL,2002,Whole Year ,Onion,556.0,7222.0
Bihar,SUPAUL,2002,Whole Year ,Potato,5818.0,74487.0
Bihar,SUPAUL,2002,Whole Year ,Sannhamp,55.0,39.0
Bihar,SUPAUL,2002,Whole Year ,Sweet potato,345.0,2431.0
Bihar,SUPAUL,2002,Whole Year ,Turmeric,111.0,110.0
Bihar,SUPAUL,2002,Winter     ,Rice,86211.0,109912.0
Bihar,SUPAUL,2003,Autumn     ,Rice,29910.0,37886.0
Bihar,SUPAUL,2003,Kharif     ,Arhar/Tur,62.0,77.0
Bihar,SUPAUL,2003,Kharif     ,Dry ginger,4.0,6.0
Bihar,SUPAUL,2003,Kharif     ,Horse-gram,1896.0,1401.0
Bihar,SUPAUL,2003,Kharif     ,Jute,12660.0,111689.0
Bihar,SUPAUL,2003,Kharif     ,Maize,1216.0,3564.0
Bihar,SUPAUL,2003,Kharif     ,Mesta,3276.0,22331.0
Bihar,SUPAUL,2003,Kharif     ,Moong(Green Gram),154.0,35.0
Bihar,SUPAUL,2003,Kharif     ,Ragi,2256.0,1392.0
Bihar,SUPAUL,2003,Kharif     ,Rice,89672.0,120294.0
Bihar,SUPAUL,2003,Kharif     ,Sesamum,207.0,160.0
Bihar,SUPAUL,2003,Kharif     ,Small millets,351.0,260.0
Bihar,SUPAUL,2003,Kharif     ,Sunflower,4343.0,5256.0
Bihar,SUPAUL,2003,Kharif     ,Urad,908.0,675.0
Bihar,SUPAUL,2003,Rabi       ,Barley,27.0,30.0
Bihar,SUPAUL,2003,Rabi       ,Gram,25.0,24.0
Bihar,SUPAUL,2003,Rabi       ,Khesari,4419.0,2828.0
Bihar,SUPAUL,2003,Rabi       ,Linseed,1785.0,1399.0
Bihar,SUPAUL,2003,Rabi       ,Maize,3103.0,8242.0
Bihar,SUPAUL,2003,Rabi       ,Masoor,1939.0,729.0
Bihar,SUPAUL,2003,Rabi       ,Moong(Green Gram),23577.0,10610.0
Bihar,SUPAUL,2003,Rabi       ,Other  Rabi pulses,27.0,20.0
Bihar,SUPAUL,2003,Rabi       ,Peas & beans (Pulses),635.0,593.0
Bihar,SUPAUL,2003,Rabi       ,Rapeseed &Mustard,1891.0,1469.0
Bihar,SUPAUL,2003,Rabi       ,Wheat,56874.0,76749.0
Bihar,SUPAUL,2003,Summer     ,Maize,6875.0,17779.0
Bihar,SUPAUL,2003,Summer     ,Moong(Green Gram),23577.0,10610.0
Bihar,SUPAUL,2003,Summer     ,Rice,5396.0,6411.0
Bihar,SUPAUL,2003,Whole Year ,Banana,853.0,30589.0
Bihar,SUPAUL,2003,Whole Year ,Coriander,74.0,51.0
Bihar,SUPAUL,2003,Whole Year ,Dry chillies,131.0,101.0
Bihar,SUPAUL,2003,Whole Year ,Garlic,272.0,405.0
Bihar,SUPAUL,2003,Whole Year ,Onion,426.0,4537.0
Bihar,SUPAUL,2003,Whole Year ,Potato,5536.0,67261.0
Bihar,SUPAUL,2003,Whole Year ,Sannhamp,136.0,98.0
Bihar,SUPAUL,2003,Whole Year ,Sweet potato,332.0,4705.0
Bihar,SUPAUL,2003,Whole Year ,Turmeric,25.0,25.0
Bihar,SUPAUL,2003,Winter     ,Rice,89672.0,120294.0
Bihar,SUPAUL,2004,Autumn     ,Rice,27691.0,24303.0
Bihar,SUPAUL,2004,Kharif     ,Arhar/Tur,40.0,49.0
Bihar,SUPAUL,2004,Kharif     ,Dry ginger,14.0,21.0
Bihar,SUPAUL,2004,Kharif     ,Horse-gram,1687.0,1363.0
Bihar,SUPAUL,2004,Kharif     ,Jute,11039.0,86717.0
Bihar,SUPAUL,2004,Kharif     ,Maize,1549.0,4711.0
Bihar,SUPAUL,2004,Kharif     ,Mesta,1989.0,15868.0
Bihar,SUPAUL,2004,Kharif     ,Moong(Green Gram),96.0,28.0
Bihar,SUPAUL,2004,Kharif     ,Other Kharif pulses,33.0,18.0
Bihar,SUPAUL,2004,Kharif     ,Ragi,2154.0,661.0
Bihar,SUPAUL,2004,Kharif     ,Sesamum,230.0,178.0
Bihar,SUPAUL,2004,Kharif     ,Small millets,23.0,17.0
Bihar,SUPAUL,2004,Kharif     ,Sunflower,3770.0,5542.0
Bihar,SUPAUL,2004,Kharif     ,Urad,975.0,725.0
Bihar,SUPAUL,2004,Rabi       ,Barley,4.0,4.0
Bihar,SUPAUL,2004,Rabi       ,Gram,22.0,18.0
Bihar,SUPAUL,2004,Rabi       ,Khesari,3826.0,1343.0
Bihar,SUPAUL,2004,Rabi       ,Linseed,1649.0,1390.0
Bihar,SUPAUL,2004,Rabi       ,Maize,3447.0,15584.0
Bihar,SUPAUL,2004,Rabi       ,Masoor,1927.0,921.0
Bihar,SUPAUL,2004,Rabi       ,Other  Rabi pulses,34.0,26.0
Bihar,SUPAUL,2004,Rabi       ,Peas & beans (Pulses),383.0,337.0
Bihar,SUPAUL,2004,Rabi       ,Rapeseed &Mustard,1856.0,1936.0
Bihar,SUPAUL,2004,Rabi       ,Safflower,24.0,19.0
Bihar,SUPAUL,2004,Rabi       ,Wheat,58182.0,96014.0
Bihar,SUPAUL,2004,Summer     ,Maize,6178.0,23272.0
Bihar,SUPAUL,2004,Summer     ,Moong(Green Gram),22656.0,16154.0
Bihar,SUPAUL,2004,Summer     ,Rice,5422.0,5964.0
Bihar,SUPAUL,2004,Whole Year ,Banana,795.0,29510.0
Bihar,SUPAUL,2004,Whole Year ,Coriander,77.0,50.0
Bihar,SUPAUL,2004,Whole Year ,Dry chillies,116.0,84.0
Bihar,SUPAUL,2004,Whole Year ,Dry ginger,14.0,21.0
Bihar,SUPAUL,2004,Whole Year ,Garlic,141.0,210.0
Bihar,SUPAUL,2004,Whole Year ,Onion,387.0,2922.0
Bihar,SUPAUL,2004,Whole Year ,Potato,4371.0,33638.0
Bihar,SUPAUL,2004,Whole Year ,Sannhamp,686.0,593.0
Bihar,SUPAUL,2004,Whole Year ,Sweet potato,278.0,2389.0
Bihar,SUPAUL,2004,Whole Year ,Turmeric,43.0,42.0
Bihar,SUPAUL,2004,Winter     ,Rice,83316.0,89663.0
Bihar,SUPAUL,2005,Autumn     ,Rice,29400.0,33004.0
Bihar,SUPAUL,2005,Kharif     ,Arhar/Tur,2.0,3.0
Bihar,SUPAUL,2005,Kharif     ,Groundnut,64.0,32.0
Bihar,SUPAUL,2005,Kharif     ,Horse-gram,1639.0,1410.0
Bihar,SUPAUL,2005,Kharif     ,Jute,10011.0,215570.0
Bihar,SUPAUL,2005,Kharif     ,Maize,259.0,781.0
Bihar,SUPAUL,2005,Kharif     ,Mesta,1646.0,13598.0
Bihar,SUPAUL,2005,Kharif     ,Moong(Green Gram),490.0,265.0
Bihar,SUPAUL,2005,Kharif     ,Other Kharif pulses,13.0,8.0
Bihar,SUPAUL,2005,Kharif     ,Ragi,1426.0,978.0
Bihar,SUPAUL,2005,Kharif     ,Sesamum,267.0,214.0
Bihar,SUPAUL,2005,Kharif     ,Sunflower,5676.0,7070.0
Bihar,SUPAUL,2005,Kharif     ,Urad,781.0,603.0
Bihar,SUPAUL,2005,Rabi       ,Barley,149.0,154.0
Bihar,SUPAUL,2005,Rabi       ,Gram,4.0,4.0
Bihar,SUPAUL,2005,Rabi       ,Khesari,3484.0,1637.0
Bihar,SUPAUL,2005,Rabi       ,Linseed,1804.0,1560.0
Bihar,SUPAUL,2005,Rabi       ,Maize,2707.0,9908.0
Bihar,SUPAUL,2005,Rabi       ,Masoor,1827.0,917.0
Bihar,SUPAUL,2005,Rabi       ,Other  Rabi pulses,23.0,17.0
Bihar,SUPAUL,2005,Rabi       ,Peas & beans (Pulses),350.0,322.0
Bihar,SUPAUL,2005,Rabi       ,Rapeseed &Mustard,1414.0,1200.0
Bihar,SUPAUL,2005,Rabi       ,Wheat,53908.0,43290.0
Bihar,SUPAUL,2005,Summer     ,Maize,6998.0,23036.0
Bihar,SUPAUL,2005,Summer     ,Moong(Green Gram),22514.0,8015.0
Bihar,SUPAUL,2005,Summer     ,Rice,4389.0,7239.0
Bihar,SUPAUL,2005,Whole Year ,Banana,415.0,14417.0
Bihar,SUPAUL,2005,Whole Year ,Coriander,102.0,88.0
Bihar,SUPAUL,2005,Whole Year ,Dry chillies,149.0,95.0
Bihar,SUPAUL,2005,Whole Year ,Dry ginger,8.0,12.0
Bihar,SUPAUL,2005,Whole Year ,Garlic,134.0,199.0
Bihar,SUPAUL,2005,Whole Year ,Onion,609.0,3788.0
Bihar,SUPAUL,2005,Whole Year ,Potato,4445.0,61692.0
Bihar,SUPAUL,2005,Whole Year ,Sannhamp,17.0,14.0
Bihar,SUPAUL,2005,Whole Year ,Sweet potato,196.0,2939.0
Bihar,SUPAUL,2005,Whole Year ,Turmeric,67.0,65.0
Bihar,SUPAUL,2005,Winter     ,Rice,77823.0,98290.0
Bihar,SUPAUL,2006,Autumn     ,Rice,26359.0,32791.0
Bihar,SUPAUL,2006,Kharif     ,Arhar/Tur,6.0,7.0
Bihar,SUPAUL,2006,Kharif     ,Jute,10945.0,181322.0
Bihar,SUPAUL,2006,Kharif     ,Maize,407.0,924.0
Bihar,SUPAUL,2006,Kharif     ,Mesta,3142.0,40706.0
Bihar,SUPAUL,2006,Kharif     ,Moong(Green Gram),186.0,108.0
Bihar,SUPAUL,2006,Kharif     ,Ragi,2040.0,1593.0
Bihar,SUPAUL,2006,Kharif     ,Sesamum,227.0,175.0
Bihar,SUPAUL,2006,Kharif     ,Urad,619.0,480.0
Bihar,SUPAUL,2006,Rabi       ,Barley,5.0,5.0
Bihar,SUPAUL,2006,Rabi       ,Khesari,2790.0,2003.0
Bihar,SUPAUL,2006,Rabi       ,Linseed,1764.0,1498.0
Bihar,SUPAUL,2006,Rabi       ,Maize,1861.0,7941.0
Bihar,SUPAUL,2006,Rabi       ,Masoor,1637.0,997.0
Bihar,SUPAUL,2006,Rabi       ,Peas & beans (Pulses),443.0,412.0
Bihar,SUPAUL,2006,Rabi       ,Rapeseed &Mustard,1200.0,1418.0
Bihar,SUPAUL,2006,Rabi       ,Sunflower,6743.0,8378.0
Bihar,SUPAUL,2006,Rabi       ,Wheat,50795.0,94125.0
Bihar,SUPAUL,2006,Summer     ,Maize,9634.0,45808.0
Bihar,SUPAUL,2006,Summer     ,Moong(Green Gram),22025.0,10242.0
Bihar,SUPAUL,2006,Summer     ,Rice,4084.0,6130.0
Bihar,SUPAUL,2006,Winter     ,Rice,71618.0,81814.0
Bihar,SUPAUL,2007,Autumn     ,Maize,1632.0,5508.0
Bihar,SUPAUL,2007,Autumn     ,Rice,28946.0,36178.0
Bihar,SUPAUL,2007,Kharif     ,Dry ginger,3.0,5.0
Bihar,SUPAUL,2007,Kharif     ,Groundnut,218.0,157.0
Bihar,SUPAUL,2007,Kharif     ,Jute,9674.0,124257.0
Bihar,SUPAUL,2007,Kharif     ,Mesta,8811.0,95453.0
Bihar,SUPAUL,2007,Kharif     ,Moong(Green Gram),705.0,369.0
Bihar,SUPAUL,2007,Kharif     ,Ragi,2227.0,1412.0
Bihar,SUPAUL,2007,Kharif     ,Sannhamp,1.0,5.55
Bihar,SUPAUL,2007,Kharif     ,Sesamum,312.0,252.0
